"","PROBEID","ACCNUM","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"212728_at","212728_at","T62872","DLG3","1741","discs large MAGUK scaffold protein 3",0.0787341652187283,4.45370642141162,0.203160045810493,0.847154571025428,0.998731898454452,-4.63024872022709
"209037_s_at","209037_s_at","AW182860","EHD1","10938","EH domain containing 1",0.195759108710177,3.35976907231207,0.203124306599577,0.847181019105713,0.998731898454452,-4.63024933159484
"219661_at","219661_at","NM_022897","RANBP17","64901","RAN binding protein 17",-0.118236074834916,5.71071385835365,-0.203019366596007,0.84725867915728,0.998731898454452,-4.63025112613456
"206052_s_at","206052_s_at","NM_006527","SLBP","7884","stem-loop binding protein",0.0641969817415573,7.03845857261853,0.202867435218733,0.847371118316449,0.998731898454452,-4.63025372266567
"217943_s_at","217943_s_at","NM_018067","MAP7D1","55700","MAP7 domain containing 1",0.0810568254779014,8.35484506176677,0.202838695977748,0.847392387700323,0.998731898454452,-4.6302542136122
"211665_s_at","211665_s_at","L20686","SOS2","6655","SOS Ras/Rho guanine nucleotide exchange factor 2",0.0687384813627592,6.81755164212925,0.202778397975866,0.847437013623857,0.998731898454452,-4.63025524345171
"205560_at","205560_at","NM_006200","PCSK5","5125","proprotein convertase subtilisin/kexin type 5",0.0824150284850518,4.85624937378766,0.20274427960305,0.847462264564943,0.998731898454452,-4.63025582603373
"221274_s_at","221274_s_at","NM_030805","LMAN2L","81562","lectin, mannose binding 2 like",-0.0946558409575005,7.51069625127137,-0.202562217045961,0.847597012231452,0.998731898454452,-4.63025893320528
"205929_at","205929_at","NM_005814","GPA33","10223","glycoprotein A33",0.0644127783108717,6.55835635869057,0.202546932681456,0.847608324725521,0.998731898454452,-4.63025919393302
"202330_s_at","202330_s_at","NM_003362","UNG","7374","uracil DNA glycosylase",0.0768280708078617,7.00095187354248,0.202466672239704,0.847667728978534,0.998731898454452,-4.63026056274003
"209593_s_at","209593_s_at","AF317129","TOR1B","27348","torsin family 1 member B",-0.0768337234180034,6.84735277275823,-0.202412211786588,0.847708038191025,0.998731898454452,-4.63026149124035
"221612_at","221612_at","AF225421","LRTM1","57408","leucine rich repeats and transmembrane domains 1",-0.0593743150671209,6.83889834583509,-0.202357836483927,0.847748284908046,0.998731898454452,-4.63026241804768
"201632_at","201632_at","NM_001414","EIF2B1","1967","eukaryotic translation initiation factor 2B subunit alpha",0.0605544995296441,8.14156333290226,0.202299985539174,0.847791104755373,0.998731898454452,-4.6302634038314
"205672_at","205672_at","NM_000380","XPA","7507","XPA, DNA damage recognition and repair factor",0.0567421734644729,7.25026243336373,0.202237033578782,0.847837700928669,0.998731898454452,-4.63026447622671
"214444_s_at","214444_s_at","NM_006505","PVR","5817","PVR cell adhesion molecule",-0.0722921763965436,4.34972318907908,-0.202169575077866,0.847887633567051,0.998731898454452,-4.63026562503291
"221689_s_at","221689_s_at","AB035745","PIGP","51227","phosphatidylinositol glycan anchor biosynthesis class P",-0.0644993355556966,9.70101402960119,-0.20214825441977,0.847903415241721,0.998731898454452,-4.63026598804273
"207201_s_at","207201_s_at","NM_003057","SLC22A1","6580","solute carrier family 22 member 1",0.0803658175534645,4.29763457332078,0.202046125726444,0.847979012618054,0.998731898454452,-4.63026772639241
"211958_at","211958_at","R73554","IGFBP5","3488","insulin like growth factor binding protein 5",-0.0719799483773267,7.25211347057785,-0.202004389521573,0.848009906994777,0.998731898454452,-4.63026843654656
"36030_at","36030_at","AL080214","IFFO1","25900","intermediate filament family orphan 1",0.0606064493148271,7.85263094672753,0.201964136326504,0.848039703898183,0.998731898454452,-4.63026912133229
"203656_at","203656_at","NM_014845","FIG4","9896","FIG4 phosphoinositide 5-phosphatase",0.0620811797208658,7.90263893496565,0.201959704351765,0.848042984627434,0.998731898454452,-4.63026919672079
"204787_at","204787_at","NM_007268","VSIG4","11326","V-set and immunoglobulin domain containing 4",-0.0681840769911295,6.71397837093541,-0.201892738791691,0.848092555704691,0.998731898454452,-4.63027033561923
"217220_at","217220_at","AL050153","LOC100287387","100287387","uncharacterized LOC100287387",-0.126407296799158,4.19808786940731,-0.201879199473028,0.848102578246453,0.998731898454452,-4.63027056584104
"213527_s_at","213527_s_at","AI095896","ZNF688","146542","zinc finger protein 688",-0.0944427858978276,6.82592899518088,-0.201829180608828,0.848139605220001,0.998731898454452,-4.63027141622937
"218967_s_at","218967_s_at","NM_030664","PTER","9317","phosphotriesterase related",-0.0718195668592463,7.1678226217124,-0.201752900956681,0.848196072868242,0.998731898454452,-4.63027271269375
"201817_at","201817_at","NM_014671","UBE3C","9690","ubiquitin protein ligase E3C",-0.0631103385341145,8.43235324520267,-0.20152377234959,0.848365696469167,0.998731898454452,-4.63027660415619
"220865_s_at","220865_s_at","NM_014317","PDSS1","23590","decaprenyl diphosphate synthase subunit 1",-0.0697505790183071,6.84308607851692,-0.201520835748088,0.848367870492027,0.998731898454452,-4.6302766540029
"209802_at","209802_at","BC005034","PHLDA2","7262","pleckstrin homology like domain family A member 2",0.0652709148654766,5.29675772637441,0.201389327046504,0.848465230500031,0.998731898454452,-4.63027888554782
"220054_at","220054_at","NM_016584","IL23A","51561","interleukin 23 subunit alpha",0.0744208076683579,5.48403374985551,0.201376562649634,0.848474680546463,0.998731898454452,-4.63027910206922
"215623_x_at","215623_x_at","AK002200","SMC4","10051","structural maintenance of chromosomes 4",0.105825110814812,5.03396899276219,0.201243595494069,0.848573123724895,0.998731898454452,-4.63028135678962
"218029_at","218029_at","NM_024519","FAM65A","79567",NA,0.0921705244866016,5.36237920115214,0.200998299832577,0.848754738360525,0.998731898454452,-4.63028551247673
"206464_at","206464_at","NM_001721","BMX","660","BMX non-receptor tyrosine kinase",0.133107753578229,4.59838745195866,0.200984035068455,0.848765300188745,0.998731898454452,-4.63028575399282
"202924_s_at","202924_s_at","AL562280","PLAGL2","5326","PLAG1 like zinc finger 2",0.0790596292064807,6.1511495114182,0.200950102224751,0.848790424679779,0.998731898454452,-4.63028632844158
"40837_at","40837_at","M99436","TLE2","7089","TLE family member 2, transcriptional corepressor",-0.0864573226828274,8.5913006426898,-0.200812145893511,0.848892572147387,0.998731898454452,-4.63028866293548
"200971_s_at","200971_s_at","NM_014445","LOC101928061 /// SERP1","27230 /// 101928061",NA,0.0775195633572601,7.32135118655152,0.200804707421904,0.848898079935792,0.998731898454452,-4.630288788765
"218234_at","218234_at","NM_016162","ING4","51147","inhibitor of growth family member 4",0.0573300773452692,5.00115734092632,0.200742015695195,0.848944500179856,0.998731898454452,-4.63028984908175
"212636_at","212636_at","AL031781","QKI","9444","QKI, KH domain containing RNA binding",-0.065413617801438,9.90368983070997,-0.200733721292669,0.848950641842957,0.998731898454452,-4.63028998934249
"221299_at","221299_at","NM_018969","GPR173","54328","G protein-coupled receptor 173",0.0922451226110805,4.58406646409179,0.200632770601435,0.849025392645975,0.998731898454452,-4.63029169599787
"204818_at","204818_at","NM_002153","HSD17B2","3294","hydroxysteroid 17-beta dehydrogenase 2",0.155494908742947,3.33337454089244,0.200370296856661,0.849219754632311,0.998731898454452,-4.63029612944275
"218033_s_at","218033_s_at","NM_003498","SNN","8303","stannin",-0.0799239378582408,5.5155618282819,-0.200298239562864,0.849273115242852,0.998731898454452,-4.63029734557914
"212511_at","212511_at","AI766247","PICALM","8301","phosphatidylinositol binding clathrin assembly protein",-0.0685836578889853,6.62783110113413,-0.200284418244707,0.84928335045305,0.998731898454452,-4.63029757879797
"204440_at","204440_at","NM_004233","CD83","9308","CD83 molecule",0.124658820892888,6.54505411377269,0.200228624821162,0.849324667942695,0.998731898454452,-4.63029852008926
"204630_s_at","204630_s_at","NM_004871","GOSR1","9527","golgi SNAP receptor complex member 1",0.0560981801980525,8.32206739202731,0.200188285377131,0.849354541422492,0.998731898454452,-4.63029920049809
"207864_at","207864_at","NM_002976","SCN7A","6332","sodium voltage-gated channel alpha subunit 7",-0.115221038409464,3.20305689184529,-0.199925042536273,0.849549493659621,0.998731898454452,-4.63030363737604
"220398_at","220398_at","NM_024312","GNPTAB","79158","N-acetylglucosamine-1-phosphate transferase subunits alpha and beta",-0.0665588514467501,6.85466268050305,-0.199642194912709,0.849758978446756,0.998731898454452,-4.63030839838247
"212017_at","212017_at","BF677404","FAM168B","130074","family with sequence similarity 168 member B",0.0570549976793711,8.73232954732058,0.199581616873502,0.849803846057964,0.998731898454452,-4.63030941720752
"214510_at","214510_at","NM_005293","GPR20","2843","G protein-coupled receptor 20",0.0717522995028563,4.32519027409125,0.199501424443816,0.849863242221062,0.998731898454452,-4.63031076545422
"220616_at","220616_at","NM_006448","ZNF384","171017","zinc finger protein 384",-0.0976626414358002,5.27073174795108,-0.199495289967425,0.849867785893177,0.998731898454452,-4.63031086856936
"214974_x_at","214974_x_at","AK026546","CXCL5","6374","C-X-C motif chemokine ligand 5",-0.113724165183265,4.25966196786461,-0.199425383957849,0.849919564210021,0.998731898454452,-4.6303120434108
"218764_at","218764_at","NM_024064","PRKCH","5583","protein kinase C eta",-0.0789370511016623,7.69982451658947,-0.199277398911736,0.850029177323117,0.998731898454452,-4.63031452913333
"220681_at","220681_at","NM_018280","PRR34","55267","PRR34 long non-coding RNA",-0.110931543755673,4.54814037814291,-0.199247111644232,0.850051611698635,0.998731898454452,-4.63031503765175
"214679_x_at","214679_x_at","AL110227","GNA11","2767","G protein subunit alpha 11",0.0817680521424684,7.17027385781696,0.199226991086962,0.850066515481015,0.998731898454452,-4.63031537543131
"212839_s_at","212839_s_at","AK024044","TROVE2","6738",NA,0.0589023070873491,6.17454684376527,0.199219214626174,0.850072275712317,0.998731898454452,-4.63031550597199
"201625_s_at","201625_s_at","BE300521","INSIG1","3638","insulin induced gene 1",0.0649672265267096,4.06812054958095,0.199217146368834,0.850073807727323,0.998731898454452,-4.63031554069026
"204097_s_at","204097_s_at","AF078865","RBMX2","51634","RNA binding motif protein X-linked 2",0.0667662640432809,6.77571461671913,0.199192640799162,0.850091959733058,0.998731898454452,-4.63031595202012
"221587_s_at","221587_s_at","BC000890","C19orf24","55009",NA,0.110250478261088,6.21115914125008,0.199129893645429,0.850138438901909,0.998731898454452,-4.63031700501746
"210750_s_at","210750_s_at","AB000277","DLGAP1","9229","DLG associated protein 1",0.190867429875566,4.96125038522443,0.199125593579447,0.850141624147358,0.998731898454452,-4.63031707716765
"210010_s_at","210010_s_at","U25147","SLC25A1","6576","solute carrier family 25 member 1",-0.0795677438114319,5.43584650973241,-0.199124702032255,0.850142284555455,0.998731898454452,-4.63031709212661
"205182_s_at","205182_s_at","NM_014347","ZNF324","25799","zinc finger protein 324",-0.0649620528957096,3.85679697501896,-0.199080826439356,0.850174785303833,0.998731898454452,-4.63031782821945
"214779_s_at","214779_s_at","R51077","SGSM3","27352","small G protein signaling modulator 3",0.0566312818857249,6.42441113157649,0.199054667545234,0.850194162608065,0.998731898454452,-4.63031826700765
"201326_at","201326_at","BE737030","CCT6A","908","chaperonin containing TCP1 subunit 6A",0.0615562086526555,8.53917762267295,0.19898205112216,0.850247954141822,0.998731898454452,-4.63031948477965
"207590_s_at","207590_s_at","NM_006733","CENPI","2491","centromere protein I",0.159213392415922,4.23871433002781,0.198976230160194,0.850252266133193,0.998731898454452,-4.63031958237811
"221377_s_at","221377_s_at","NM_014276","RBPJL","11317","recombination signal binding protein for immunoglobulin kappa J region like",-0.141887521627426,4.79818565800777,-0.198894991277035,0.850312446046285,0.998731898454452,-4.63032094419914
"211946_s_at","211946_s_at","AL096857","PRRC2C","23215","proline rich coiled-coil 2C",0.0626613102480515,8.74555237220649,0.198811736526102,0.850374120472797,0.998731898454452,-4.63032233925328
"212254_s_at","212254_s_at","AI798790","DST","667","dystonin",0.072335068344028,10.2033428965098,0.198497612593308,0.850606831838268,0.998731898454452,-4.630327597758
"207760_s_at","207760_s_at","NM_006312","NCOR2","9612","nuclear receptor corepressor 2",0.0773166592622747,9.11389165051446,0.198370363366951,0.850701106382226,0.998731898454452,-4.63032972564467
"213768_s_at","213768_s_at","AW950513","ASCL1","429","achaete-scute family bHLH transcription factor 1",-0.205195509848471,6.47890775340223,-0.198363914608011,0.850705884120002,0.998731898454452,-4.63032983344687
"221627_at","221627_at","AF220123","TRIM10","10107","tripartite motif containing 10",0.0764340256059075,6.84319368573047,0.198353667824912,0.850713475741886,0.998731898454452,-4.63033000473266
"205065_at","205065_at","AU130282","ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1",0.132760270857088,3.76533194092828,0.198281477065083,0.850766960849958,0.998731898454452,-4.63033121123428
"217915_s_at","217915_s_at","NM_016304","RSL24D1","51187","ribosomal L24 domain containing 1",-0.0650413866754711,8.62870470213977,-0.198119851054572,0.850886710578109,0.998731898454452,-4.63033391089568
"208771_s_at","208771_s_at","J02959","LOC101928830 /// LTA4H","4048 /// 101928830",NA,0.0561478027673168,8.95464605838093,0.198015802108904,0.850963803519315,0.998731898454452,-4.63033564771029
"214687_x_at","214687_x_at","AK026577","ALDOA","226","aldolase, fructose-bisphosphate A",0.0571008462892184,13.1630103182335,0.197976997001489,0.850992555856703,0.998731898454452,-4.63033629522974
"203565_s_at","203565_s_at","NM_002431","MNAT1","4331","MNAT1 component of CDK activating kinase",0.0553066009237568,7.63164758608127,0.197952439403511,0.851010751750943,0.998731898454452,-4.63033670494528
"214375_at","214375_at","AI962377","PPFIBP1","8496","PPFIA binding protein 1",-0.14375848342808,5.80887422780079,-0.197880847613928,0.851063798121103,0.998731898454452,-4.6303378990915
"206729_at","206729_at","NM_001243","TNFRSF8","943","TNF receptor superfamily member 8",0.0766613104402962,6.17821453068614,0.197874505744301,0.851068497211087,0.998731898454452,-4.63033800485327
"79005_at","79005_at","AA504646","SLC35E1","79939","solute carrier family 35 member E1",-0.0747298801276921,7.39860477678451,-0.197826103912316,0.85110436140383,0.998731898454452,-4.63033881193021
"200983_x_at","200983_x_at","BF983379","CD59","966","CD59 molecule (CD59 blood group)",-0.0555894470904121,9.7606301323497,-0.197806056195461,0.851119216234001,0.998731898454452,-4.63033914616005
"218285_s_at","218285_s_at","NM_020139","BDH2","56898","3-hydroxybutyrate dehydrogenase 2",-0.0565789404941226,7.27853605048336,-0.197776700107515,0.851140968448889,0.998731898454452,-4.63033963551715
"219866_at","219866_at","NM_016929","CLIC5","53405","chloride intracellular channel 5",0.0749723396875108,10.6694391598368,0.197708976933742,0.851191150404889,0.998731898454452,-4.63034076417336
"220055_at","220055_at","NM_020653","ZNF287","57336","zinc finger protein 287",0.116560723306651,4.58532018221509,0.197603332369749,0.851269433200075,0.998731898454452,-4.63034252406896
"208427_s_at","208427_s_at","NM_004432","ELAVL2","1993","ELAV like RNA binding protein 2",0.138977316364047,3.86857636138997,0.197580008998642,0.851286716119305,0.998731898454452,-4.63034291248188
