"","PROBEID","ACCNUM","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"219168_s_at","219168_s_at","NM_017701","PRR5","55615","proline rich 5",0.300132422530017,4.30715594159623,0.446198173103071,0.672199889018236,0.955885240375849,-4.64820961664719
"221632_s_at","221632_s_at","BC001074","WDR4","10785","WD repeat domain 4",0.188765364825167,6.55352856661663,0.446090942161631,0.672272816553594,0.955885240375849,-4.6482162778968
"212588_at","212588_at","Y00062","PTPRC","5788","protein tyrosine phosphatase receptor type C",-0.160398356922215,5.83437387274688,-0.446086997438215,0.672275499427334,0.955885240375849,-4.64821652291876
"212520_s_at","212520_s_at","AI684141","SMARCA4","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",-0.253602085010625,6.42437202121058,-0.446079667390732,0.672280484732037,0.955885240375849,-4.64821697821123
"205051_s_at","205051_s_at","NM_000222","KIT","3815","KIT proto-oncogene, receptor tyrosine kinase",0.396119465692625,5.51401818041203,0.445978141103933,0.67234953659879,0.955885240375849,-4.64822328366024
"59631_at","59631_at","AI247566","TXNRD3 /// TXNRD3NB","114112 /// 645840",NA,0.158157649798746,6.40742045453656,0.445936058395951,0.672378159683164,0.955885240375849,-4.6482258969062
"35436_at","35436_at","L06147","GOLGA2","2801","golgin A2",-0.221735603516604,7.46387414005099,-0.445903475102874,0.672400322040711,0.955885240375849,-4.64822792011131
"205599_at","205599_at","NM_005658","TRAF1","7185","TNF receptor associated factor 1",-0.315626989191373,6.11360094824601,-0.445867070880075,0.672425083734547,0.955885240375849,-4.64823018041834
"201531_at","201531_at","NM_003407","ZFP36","7538","ZFP36 ring finger protein",-0.565564306051312,7.40807522084008,-0.445796910968499,0.672472806913224,0.955885240375849,-4.6482345361337
"212760_at","212760_at","AB002347","UBR2","23304","ubiquitin protein ligase E3 component n-recognin 2",-0.178858805391586,9.68323054483142,-0.445611507732931,0.672598927446275,0.955885240375849,-4.64824604358934
"208036_at","208036_at","NM_001708","OPN1SW","611","opsin 1, short wave sensitive",-0.229437457933581,3.84029661812758,-0.44556486302167,0.672630659374255,0.955885240375849,-4.64824893803832
"219787_s_at","219787_s_at","NM_018098","ECT2","1894","epithelial cell transforming 2",-0.157448237853705,4.46552953115027,-0.445518772829337,0.67266201480599,0.955885240375849,-4.64825179781836
"212135_s_at","212135_s_at","AW517686","ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4",0.169933049714039,8.40537960261042,0.445416043002511,0.672731905154996,0.955885240375849,-4.64825817101709
"200923_at","200923_at","NM_005567","LGALS3BP","3959","galectin 3 binding protein",-0.156821114017785,7.27222432803347,-0.445344122064223,0.67278083740973,0.955885240375849,-4.64826263211809
"217309_s_at","217309_s_at","AJ001867","DSCR3","10311",NA,0.366655566700955,5.44972690143543,0.445297354651629,0.672812657125274,0.955885240375849,-4.64826553266321
"201203_s_at","201203_s_at","AI921320","RRBP1","6238","ribosome binding protein 1",-0.197418987090666,3.81263349495369,-0.445296569778625,0.67281319114534,0.955885240375849,-4.64826558133927
"213385_at","213385_at","AK026415","CHN2","1124","chimerin 2",0.159371708830244,5.84875513638391,0.445294383452911,0.67281467870151,0.955885240375849,-4.6482657169299
"203549_s_at","203549_s_at","NM_000237","LPL","4023","lipoprotein lipase",-0.163135717668331,9.43726247741995,-0.445225798787356,0.672861343922447,0.955885240375849,-4.64826997009028
"202378_s_at","202378_s_at","NM_017526","LEPROT","54741","leptin receptor overlapping transcript",0.158891388317764,9.07735822628822,0.445204305893668,0.672875968088373,0.955885240375849,-4.64827130281772
"203977_at","203977_at","NM_000116","TAZ","6901","tafazzin",-0.181062412585137,3.87331487280757,-0.445124577979908,0.672930217840094,0.955885240375849,-4.64827624608189
"91684_g_at","91684_g_at","AI571298","EXOSC4","54512","exosome component 4",-0.29505546380578,5.41071232370093,-0.445004520539784,0.673011913393144,0.955885240375849,-4.64828368838839
"212846_at","212846_at","AA811192","RRP1B","23076","ribosomal RNA processing 1B",0.172029835064309,7.75404008111519,0.444977645833178,0.673030201520386,0.955885240375849,-4.64828535409963
"208832_at","208832_at","AW241832","ATXN10","25814","ataxin 10",0.165653865063243,8.06608753630992,0.444901735260092,0.6730818596978,0.955885240375849,-4.6482900586111
"43934_at","43934_at","AA479495","GPR137","56834","G protein-coupled receptor 137",0.164730884517589,6.82404936165713,0.444861279297676,0.673109391341813,0.955885240375849,-4.64829256555891
"220938_s_at","220938_s_at","NM_006582","GMEB1","10691","glucocorticoid modulatory element binding protein 1",0.167289146211806,4.56315598476321,0.444822926817957,0.673135492015935,0.955885240375849,-4.64829494197602
"202789_at","202789_at","AL022394","PLCG1","5335","phospholipase C gamma 1",0.169958986007023,5.28609791676386,0.444773225325409,0.673169316983535,0.955885240375849,-4.64829802134111
"203320_at","203320_at","NM_005475","SH2B3","10019","SH2B adaptor protein 3",0.157237890519499,7.33283444416694,0.444770155075303,0.673171406508269,0.955885240375849,-4.64829821155536
"218478_s_at","218478_s_at","NM_017612","ZCCHC8","55596","zinc finger CCHC-type containing 8",-0.163821549991502,8.00658034178083,-0.444735996666963,0.673194653966734,0.955885240375849,-4.64830032772789
"215452_x_at","215452_x_at","AL031133","SUMO4","387082","small ubiquitin like modifier 4",0.167644452853431,7.80179852774748,0.444723824944637,0.673202937869349,0.955885240375849,-4.64830108175292
"216652_s_at","216652_s_at","AL137673","DR1","1810","down-regulator of transcription 1",0.159184036506155,6.41577917766792,0.444703586454736,0.673216712013263,0.955885240375849,-4.64830233546565
"207740_s_at","207740_s_at","NM_012346","NUP62","23636","nucleoporin 62",0.17353470873071,5.94815966019719,0.444646529375578,0.673255545335376,0.955885240375849,-4.6483058697099
"211925_s_at","211925_s_at","AY004175","PLCB1","23236","phospholipase C beta 1",-0.349061402263811,4.12352320820352,-0.444582546639855,0.673299093626778,0.955885240375849,-4.6483098324747
"210951_x_at","210951_x_at","AF125393","RAB27A","5873","RAB27A, member RAS oncogene family",-0.219139976850021,4.86005175909636,-0.444377717666162,0.673438514964973,0.955966799703116,-4.64832251519442
"202282_at","202282_at","NM_004493","HSD17B10","3028","hydroxysteroid 17-beta dehydrogenase 10",0.159558425855318,8.69295651310007,0.444343082164389,0.673462091808075,0.955966799703116,-4.64832465927188
"201606_s_at","201606_s_at","BE796924","PWP1","11137","PWP1 homolog, endonuclein",-0.162786604519543,8.2103761447238,-0.444064614428687,0.673651663481666,0.956160964763118,-4.64834189225325
"218095_s_at","218095_s_at","NM_018475","TMEM165","55858","transmembrane protein 165",-0.21973559710898,5.84393143522392,-0.443964665625692,0.673719711849089,0.956182626375805,-4.64834807528915
"205983_at","205983_at","NM_004413","DPEP1","1800","dipeptidase 1",0.208008438370324,6.25599525573179,0.443595165914329,0.673971309011476,0.956401208781433,-4.64837092275112
"220221_at","220221_at","NM_018156","VPS13D","55187","vacuolar protein sorting 13 homolog D",0.156308397546275,5.40548062869712,0.443503959724029,0.674033419721273,0.956401208781433,-4.64837655979572
"206016_at","206016_at","NM_014008","CCDC22","28952","coiled-coil domain containing 22",-0.441457810887264,4.43080321180829,-0.443459447534286,0.674063733216896,0.956401208781433,-4.64837931052684
"214988_s_at","214988_s_at","X63071","SON","6651","SON DNA and RNA binding protein",-0.187467319156376,9.57426056047976,-0.443428338237171,0.674084919538068,0.956401208781433,-4.64838123285299
"200085_s_at","200085_s_at","NM_007108","TCEB2","6923",NA,0.163385563154023,8.9455168152673,0.443173290037094,0.674258627205003,0.956572742261233,-4.64839698852207
"220624_s_at","220624_s_at","NM_001422","ELF5","2001","E74 like ETS transcription factor 5",0.307869145409052,3.91638588112882,0.44296963648555,0.67439734717373,0.956584510859651,-4.64840956359325
"220600_at","220600_at","NM_017713","ELP6","54859","elongator acetyltransferase complex subunit 6",-0.315206885396283,5.68131215415685,-0.442965241846609,0.674400340768327,0.956584510859651,-4.64840983489504
"220388_at","220388_at","NM_024777","FER1L4","80307","fer-1 like family member 4 (pseudogene)",0.168233567439422,3.18891849216188,0.442928528462385,0.674425349905521,0.956584510859651,-4.64841210129368
"215618_at","215618_at","AK024109","RSU1","6251","Ras suppressor protein 1",0.427255080541331,4.20818268794844,0.442747783701266,0.674548479889753,0.956629219536688,-4.64842325667809
"206604_at","206604_at","NM_004561","OVOL1","5017","ovo like transcriptional repressor 1",-0.278479553941335,4.10433417372988,-0.442675799813076,0.6745975210888,0.956629219536688,-4.6484276983445
"207920_x_at","207920_x_at","NM_003410","ZFX","7543","zinc finger protein X-linked",0.385852460834784,5.36208236462488,0.442643283336284,0.674619674504762,0.956629219536688,-4.64842970452209
"207008_at","207008_at","NM_001557","CXCR2","3579","C-X-C motif chemokine receptor 2",0.378788839308783,3.5635844673125,0.442544799770332,0.674686773392905,0.956629219536688,-4.6484357799036
"205266_at","205266_at","NM_002309","LIF","3976","LIF interleukin 6 family cytokine",-0.38111630274117,5.15306385190369,-0.442426090367416,0.67476765698844,0.956629219536688,-4.64844310143403
"210498_at","210498_at","AF130062","CLTC","1213","clathrin heavy chain",-0.277587829396844,4.82295365670113,-0.442417161933214,0.674773740643716,0.956629219536688,-4.6484436520355
"206958_s_at","206958_s_at","AF318575","UPF3A","65110","UPF3A regulator of nonsense mediated mRNA decay",-0.164359730463375,6.76471436969027,-0.442158543373567,0.674949969998708,0.956779184807689,-4.64845959639505
"216442_x_at","216442_x_at","AK026737","FN1","2335","fibronectin 1",0.20709007525082,8.27421985967072,0.441936825984851,0.675101072218967,0.956779184807689,-4.6484732592408
"221880_s_at","221880_s_at","AI279819","FAM174B","400451","family with sequence similarity 174 member B",0.159270359769847,6.06647623030661,0.441924650701195,0.675109370263236,0.956779184807689,-4.6484740093425
"52285_f_at","52285_f_at","AW002970","CEP76","79959","centrosomal protein 76",0.245545953503132,4.4198165133798,0.441796116907696,0.675196975357836,0.956779184807689,-4.64848192702345
"200819_s_at","200819_s_at","NM_001018","RPS15","6209","ribosomal protein S15",-0.164454241150397,12.65070139703,-0.441729843923714,0.675242147413059,0.956779184807689,-4.64848600865288
"203836_s_at","203836_s_at","D84476","MAP3K5","4217","mitogen-activated protein kinase kinase kinase 5",0.168939313960548,6.21139986909642,0.441651867667678,0.675295298415989,0.956779184807689,-4.64849081038016
"204865_at","204865_at","NM_005181","CA3","761","carbonic anhydrase 3",0.155068639905135,11.5257344875777,0.441561939162807,0.675356599026381,0.956779184807689,-4.64849634719975
"202456_s_at","202456_s_at","NM_006336","ZER1","10444","zyg-11 related cell cycle regulator",0.202671578878219,3.80607052731265,0.441503236130062,0.675396615996022,0.956779184807689,-4.64849996096295
"220511_s_at","220511_s_at","NM_024767","DLC1","10395","DLC1 Rho GTPase activating protein",-0.174530594223861,5.57874611720289,-0.441471665906653,0.675418137428393,0.956779184807689,-4.64850190425476
"204119_s_at","204119_s_at","U90339","ADK","132","adenosine kinase",0.165731846762029,8.54582590371088,0.441432503091832,0.675444835207793,0.956779184807689,-4.64850431473665
"205414_s_at","205414_s_at","NM_014859","ARHGAP44","9912","Rho GTPase activating protein 44",-0.368346180473272,3.50395844016292,-0.441363658404023,0.675491768764674,0.956779184807689,-4.64850855169302
"202007_at","202007_at","BF940043","NID1","4811","nidogen 1",0.195212910272858,5.23845343635788,0.441257497815383,0.675564144911213,0.956779184807689,-4.64851508407617
"208830_s_at","208830_s_at","AI494567","SUPT6H","6830","SPT6 homolog, histone chaperone and transcription elongation factor",0.16745382264877,7.49129328260148,0.441254513726841,0.675566179402139,0.956779184807689,-4.64851526767635
"205411_at","205411_at","NM_006282","STK4","6789","serine/threonine kinase 4",-0.329566768349839,6.06996928612203,-0.441153947710799,0.675634745052404,0.956780023355975,-4.64852145450557
"212490_at","212490_at","AA843895","DNAJC8","22826","DnaJ heat shock protein family (Hsp40) member C8",-0.183387651305529,6.38039197741135,-0.441098704322568,0.675672411326578,0.956780023355975,-4.64852485255881
"211507_s_at","211507_s_at","AF233437","MTMR3","8897","myotubularin related protein 3",0.215674964452544,3.97251880466659,0.440611405397156,0.676004708761662,0.956867202896518,-4.64855481049321
"215708_s_at","215708_s_at","AL121975","PRIM2 /// PRIM2B","5558 /// 100996481",NA,0.178823114043044,5.26972848890055,0.440576597669252,0.67602844785542,0.956867202896518,-4.64855694927887
"213569_at","213569_at","AV705485","LOC100506603","100506603",NA,-0.187504676994297,4.63368933758768,-0.440457145939125,0.676109917855421,0.956867202896518,-4.64856428795243
"214417_s_at","214417_s_at","N39010","","",NA,0.22325517445345,5.87537031545964,0.440428673998384,0.676129337374116,0.956867202896518,-4.64856603690669
"57703_at","57703_at","N32782","SENP5","205564","SUMO specific peptidase 5",0.210837256854391,5.59044930358538,0.440291877396749,0.676222644476931,0.956867202896518,-4.64857443857348
"201985_at","201985_at","NM_014846","KIAA0196","9897",NA,-0.18403325835286,7.13041601217221,-0.440267810532918,0.676239060820022,0.956867202896518,-4.6485759164573
"212156_at","212156_at","AA812224","VPS39","23339","VPS39 subunit of HOPS complex",-0.355579202526504,5.84338443409705,-0.440233538386221,0.676262438670759,0.956867202896518,-4.64857802089922
"221899_at","221899_at","AI809961","N4BP2L2","10443","NEDD4 binding protein 2 like 2",0.185938663253104,9.56943903497623,0.4401722494885,0.676304246295215,0.956867202896518,-4.6485817839167
"205289_at","205289_at","AA583044","BMP2","650","bone morphogenetic protein 2",-0.447821160601108,4.51119842474097,-0.44013524956553,0.676329486054222,0.956867202896518,-4.64858405541728
"212202_s_at","212202_s_at","BG493972","TMEM87A","25963","transmembrane protein 87A",-0.176240270448025,7.44037942480961,-0.439884679800675,0.676500426313154,0.956867202896518,-4.64859943401122
"202899_s_at","202899_s_at","NM_003017","SRSF3","6428","serine and arginine rich splicing factor 3",0.162171109954286,7.87039348273436,0.439869490463317,0.676510789264205,0.956867202896518,-4.64860036600302
"202870_s_at","202870_s_at","NM_001255","CDC20","991","cell division cycle 20",0.215078382197073,5.00871228979396,0.439853902729054,0.676521424104234,0.956867202896518,-4.64860132241052
"207642_at","207642_at","NM_001524","HCRT","3060","hypocretin neuropeptide precursor",-0.213355268267176,5.99810631017722,-0.439795729348845,0.6765611140307,0.956867202896518,-4.64860489145887
"204328_at","204328_at","NM_007267","TMC6","11322","transmembrane channel like 6",0.367602383004418,6.34431330730078,0.439772707819329,0.676576821239021,0.956867202896518,-4.64860630375981
"204546_at","204546_at","NM_014732","KIAA0513","9764","KIAA0513",0.239608148332188,7.06080959898573,0.439522309937643,0.676747675267978,0.956867202896518,-4.64862166073335
"210311_at","210311_at","AF171928","FGF5","2250","fibroblast growth factor 5",-0.241630940592164,6.10600086295221,-0.439497872725458,0.67676435066279,0.956867202896518,-4.64862315906482
"205027_s_at","205027_s_at","NM_005204","MAP3K8","1326","mitogen-activated protein kinase kinase kinase 8",-0.463921751856639,4.00130177155757,-0.439439237941736,0.676804362530663,0.956867202896518,-4.64862675387255
