"","PROBEID","ACCNUM","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"GI_26638654-A","GI_26638654-A","NM_172163","9132","KCNQ4","potassium voltage-gated channel subfamily Q member 4",0.0362152001003508,6.08866129268237,0.622594167010431,0.54244485253101,0.723720811306644,-6.23735041050898
"GI_33624872-I","GI_33624872-I","NM_182913","23224","SYNE2","spectrin repeat containing nuclear envelope protein 2",0.0333167619769696,6.32610733992031,0.622466095538857,0.542526908507616,0.723720811306644,-6.23743102490445
"GI_7706680-S","GI_7706680-S","NM_016316","51455","REV1","REV1 DNA directed polymerase",0.0379112305501135,8.79741539604579,0.622457805281504,0.54253222034734,0.723720811306644,-6.23743624265108
"GI_29553976-I","GI_29553976-I","NM_018267","55766","H2AJ","H2A.J histone",-0.0369285370739592,6.34406972444517,-0.622431582650491,0.542549022234183,0.723720811306644,-6.23745274629289
"GI_21327689-S","GI_21327689-S","NM_014706","9733","SART3","spliceosome associated factor 3, U4/U6 recycling protein",-0.0339511076089103,8.56638250384075,-0.622182795796064,0.542708444066092,0.723885715531692,-6.2376092914799
"GI_24041037-I","GI_24041037-I","NM_025220","80332","ADAM33","ADAM metallopeptidase domain 33",-0.0424143633975049,6.40187051518887,-0.621394574482318,0.543213702906977,0.724488184797518,-6.23810487429015
"GI_34335133-A","GI_34335133-A","NM_183352","6396","SEC13","SEC13 homolog, nuclear pore and COPII coat complex component",0.0420916625035961,8.66706300659544,0.621366378354463,0.543231781707134,0.724488184797518,-6.23812259113204
"GI_34147648-S","GI_34147648-S","NM_003260","7089","TLE2","TLE family member 2, transcriptional corepressor",-0.0434999277312276,9.81304351589916,-0.621258149329687,0.543301179072657,0.724532951396702,-6.2381905889915
"GI_41349494-S","GI_41349494-S","NM_000947","5558","PRIM2","DNA primase subunit 2",0.0354360678734,6.85980095344229,0.621198185446408,0.543339630506694,0.724536446087831,-6.23822825809976
"GI_7710049-S","GI_7710049-S","NM_016178","51686","OAZ3","ornithine decarboxylase antizyme 3",0.0337937540678253,6.81783557709725,0.621114564820757,0.543393254148792,0.724539764898677,-6.23828078252003
"GI_13376877-S","GI_13376877-S","NM_025263","80742","PRR3","proline rich 3",-0.0354249212268956,6.88017019576582,-0.621082555790793,0.543413781437779,0.724539764898677,-6.23830088649446
"GI_34452692-I","GI_34452692-I","NM_183057","51160","VPS28","VPS28 subunit of ESCRT-I",0.031908880371482,6.63375659935171,0.620697383105091,0.543660824668145,0.724821357922764,-6.23854272539064
"GI_10835020-S","GI_10835020-S","NM_001552","3487","IGFBP4","insulin like growth factor binding protein 4",-0.0540967331562783,10.0463666728475,-0.620601244435482,0.543722495943857,0.72485578787452,-6.23860306585516
"GI_11415027-S","GI_11415027-S","NM_021966","8115","TCL1A","TCL1 family AKT coactivator A",0.0332300744188325,6.2624843316586,0.62051477344866,0.543777968832878,0.72488195054187,-6.23865733090239
"GI_34147493-S","GI_34147493-S","NM_005911","4144","MAT2A","methionine adenosyltransferase 2A",-0.0460338044754067,10.267710416906,-0.620322593918728,0.543901266956871,0.724998518070856,-6.23877790781092
"GI_12545394-I","GI_12545394-I","NM_022307","3382","ICA1","islet cell autoantigen 1",0.0424872697874186,6.23851970311721,0.620162304752917,0.544004116601738,0.72508781502892,-6.23887844895688
"GI_39812180-S","GI_39812180-S","NM_144677","146664","MGAT5B","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B",-0.0319089478439469,6.10889953692457,-0.620020225937175,0.544095290437369,0.725161538883077,-6.23896754702489
"GI_13514819-I","GI_13514819-I","NM_001357","1660","DHX9","DExH-box helicase 9",-0.0434103221386408,6.23710632977014,-0.619646776526104,0.544334977570168,0.725405532164575,-6.23920164571151
"GI_37547069-S","GI_37547069-S","XM_351253",NA,NA,NA,0.0301232725835874,6.01937438663141,0.619623204400181,0.544350108553745,0.725405532164575,-6.23921641751841
"GI_42822875-S","GI_42822875-S","NM_203403","286343","LURAP1L","leucine rich adaptor protein 1 like",0.0393864493444802,6.54214430718351,0.619436887288369,0.544469713864979,0.725470033076146,-6.23933315696661
"GI_20336250-A","GI_20336250-A","NM_138717","9374","PPT2","palmitoyl-protein thioesterase 2",-0.0383019927467592,6.56676487700567,-0.619351028453415,0.544524835326106,0.725470033076146,-6.23938694171264
"GI_41281781-I","GI_41281781-I","NM_152988","56928","SPPL2B","signal peptide peptidase like 2B",0.0528344220408092,6.43545265837201,0.619330236779571,0.544538184059975,0.725470033076146,-6.23939996522164
"GI_42662221-S","GI_42662221-S","XM_375917",NA,NA,NA,0.0458293501120375,6.27367440995383,0.619324263939746,0.544542018793815,0.725470033076146,-6.23940370641799
"GI_5901925-S","GI_5901925-S","NM_007006","11051","NUDT21","nudix hydrolase 21",-0.0364557484184207,8.1597757498488,-0.618791969719882,0.54488382601939,0.725806639996572,-6.23973698069992
"GI_24308166-S","GI_24308166-S","NM_018711","55530","SVOP","SV2 related protein",0.0336758712096614,6.40327327372932,0.618774914716217,0.544894779646644,0.725806639996572,-6.23974765448622
"GI_22212921-A","GI_22212921-A","NM_147162","3590","IL11RA","interleukin 11 receptor subunit alpha",-0.0305150527521665,6.88293453301666,-0.618763113595291,0.544902359022202,0.725806639996572,-6.2397550399932
"GI_33519467-S","GI_33519467-S","NM_002492","4711","NDUFB5","NADH:ubiquinone oxidoreductase subunit B5",-0.0332509684882254,11.617032459863,-0.618535757539184,0.545048391700638,0.725953334776617,-6.23989730029349
"GI_7706528-S","GI_7706528-S","NM_016382","51744","CD244","CD244 molecule",-0.0369483039685043,6.41677959790854,-0.618406112383133,0.545131673404655,0.725964668035114,-6.2399783990602
"GI_4503594-S","GI_4503594-S","NM_000502","8288","EPX","eosinophil peroxidase",0.0334444293443505,6.22522449081558,0.618337060059375,0.545176034198406,0.725964668035114,-6.2400215877343
"GI_28559000-S","GI_28559000-S","NM_004905","9588","PRDX6","peroxiredoxin 6",0.0328400127989443,12.1280688983028,0.618265257520518,0.545222163878878,0.725964668035114,-6.24006649165986
"GI_21687061-S","GI_21687061-S","NM_145253","124402","UBALD1","UBA like domain containing 1",0.0321658736166883,6.48438805259796,0.61817898591253,0.545277592052887,0.725964668035114,-6.24012043770063
"GI_4557598-S","GI_4557598-S","NM_000151","2538","G6PC","glucose-6-phosphatase catalytic subunit",0.0305394313715492,6.22809156347041,0.618146859475952,0.54529823357585,0.725964668035114,-6.24014052468165
"GI_26638656-S","GI_26638656-S","NM_017971","55052","MRPL20","mitochondrial ribosomal protein L20",0.0357984201496571,12.4248682299202,0.618129794648192,0.545309198053453,0.725964668035114,-6.24015119402226
"GI_41200969-S","GI_41200969-S","XM_372356",NA,NA,NA,-0.0394842339877064,6.1397322286572,-0.618047336276189,0.54536218082353,0.725964668035114,-6.24020274502996
"GI_40217811-I","GI_40217811-I","NM_004749","9238","TBRG4","transforming growth factor beta regulator 4",0.0351536383278157,6.38886848961976,0.618033561758696,0.545371031769891,0.725964668035114,-6.24021135589193
"GI_25952091-S","GI_25952091-S","NM_031886","3743","KCNA7","potassium voltage-gated channel subfamily A member 7",0.0633071652724588,9.86873671169583,0.617995868927837,0.545395252054422,0.725964668035114,-6.24023491787186
"GI_37551881-S","GI_37551881-S","XM_059037",NA,NA,NA,0.0459302667775043,6.14810354102131,0.617963711421779,0.545415915968026,0.725964668035114,-6.24025501861124
"GI_28933450-S","GI_28933450-S","NM_015103","23129","PLXND1","plexin D1",-0.0323266852934339,6.75275324359961,-0.617899390642784,0.545457248780162,0.725971896767173,-6.24029522070846
"GI_6005807-A","GI_6005807-A","NM_007230",NA,NA,NA,0.0386561963470902,7.91996094180907,0.617750555489494,0.545552897435901,0.726051411020886,-6.2403882311384
"GI_42476006-S","GI_42476006-S","NM_152270","91607","SLFN11","schlafen family member 11",0.0329030671909987,6.74249322078126,0.617542855419319,0.545686390791596,0.726149312779953,-6.24051799193935
"GI_22748756-S","GI_22748756-S","NM_152349","125113","KRT222","keratin 222",-0.0385512079518113,6.47478139774396,-0.617524355684881,0.545698281835921,0.726149312779953,-6.24052954765075
"GI_18765695-A","GI_18765695-A","NM_001936","1804","DPP6","dipeptidyl peptidase like 6",0.0352883577102263,6.80088836762998,0.6173441325888,0.54581413092295,0.726255678186022,-6.24064210533196
"GI_31317300-S","GI_31317300-S","NM_014697","9722","NOS1AP","nitric oxide synthase 1 adaptor protein",0.0358634991915228,6.24143704353676,0.617068172515722,0.545991546567455,0.726400871112214,-6.24081439460543
"GI_23199992-S","GI_23199992-S","NM_002312","3981","LIG4","DNA ligase 4",0.042721698574046,7.21114810418173,0.617004166067099,0.546032701007505,0.726400871112214,-6.24085434507416
"GI_34147392-S","GI_34147392-S","NM_030907","79363","CPLANE2","ciliogenesis and planar polarity effector 2",-0.0320251267357143,6.35871643081236,-0.616992598254227,0.546040138982846,0.726400871112214,-6.24086156485627
"GI_24850106-S","GI_24850106-S","NM_017987","55680","RUFY2","RUN and FYVE domain containing 2",0.0335176993702557,6.44297632292024,0.61695091334287,0.546066942375588,0.726400871112214,-6.24088758045843
"GI_14249385-S","GI_14249385-S","NM_032752","84838","ZNF496","zinc finger protein 496",0.0307809240477015,6.40132082919958,0.616833586000099,0.546142387684485,0.726418525470771,-6.24096079561076
"GI_4503768-S","GI_4503768-S","NM_003717","8620","NPFF","neuropeptide FF-amide peptide precursor",0.0364141975216867,6.43040897275996,0.616768720928962,0.546184100475017,0.726418525470771,-6.2410012673246
"GI_7705667-S","GI_7705667-S","NM_015879","51046","ST8SIA3","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3",-0.0294648207743595,6.297274794744,-0.616762679198701,0.546187985819574,0.726418525470771,-6.24100503677707
"GI_45333908-I","GI_45333908-I","NM_203497","170622","COMMD6","COMM domain containing 6",-0.0341852077329188,6.33924165044253,-0.616630903924675,0.546272732227452,0.726483454019816,-6.2410872429983
"GI_8922129-I","GI_8922129-I","NM_017555","112398","EGLN2","egl-9 family hypoxia inducible factor 2",-0.0345113910402715,6.40631882163872,-0.616459386888032,0.546383047794855,0.726571112392781,-6.24119421653916
"GI_4505226-S","GI_4505226-S","NM_002432","4332","MNDA","myeloid cell nuclear differentiation antigen",-0.110928523700888,7.33634274181205,-0.616416693251732,0.546410509181397,0.726571112392781,-6.24122083975065
"GI_31342211-S","GI_31342211-S","NM_175912","100130417","LINC02593","long intergenic non-protein coding RNA 2593",0.0344417571192981,6.33730810279395,0.61618267877998,0.546561045221209,0.726723493912288,-6.24136673704189
"GI_21327681-S","GI_21327681-S","NM_000016","34","ACADM","acyl-CoA dehydrogenase medium chain",-0.0394432732200425,12.4922243322678,-0.615998999084718,0.546679217866334,0.726832826910062,-6.24148121597252
"GI_37546094-S","GI_37546094-S","XM_063138",NA,NA,NA,-0.0361950702600584,6.33536518985486,-0.615787317123039,0.546815423343748,0.726957686723282,-6.24161310710826
"GI_31377590-S","GI_31377590-S","NM_144665","143686","SESN3","sestrin 3",0.0317864748801329,6.32445318227609,0.615741306493574,0.546845031044352,0.726957686723282,-6.24164176890699
"GI_20270326-S","GI_20270326-S","NM_138786","116441","TM4SF18","transmembrane 4 L six family member 18",0.0559851027307445,7.6441859762086,0.61567810593068,0.546885701834993,0.7269639611363,-6.24168113565614
"GI_28557780-S","GI_28557780-S","NM_006255","5583","PRKCH","protein kinase C eta",0.0347230355570725,8.13883752912569,0.615457054697778,0.547027965525367,0.727105271208075,-6.24181879513194
"GI_5922003-I","GI_5922003-I","NM_006482","8445","DYRK2","dual specificity tyrosine phosphorylation regulated kinase 2",-0.0387214671965976,6.33994618737628,-0.615183670362996,0.54720393744502,0.727291364471917,-6.24198897991803
"GI_4503350-S","GI_4503350-S","NM_001379","1786","DNMT1","DNA methyltransferase 1",-0.0435085160480577,7.91967696093771,-0.614636861026706,0.547555999673584,0.727711460361456,-6.24232915883478
"GI_26051263-I","GI_26051263-I","NM_172107","3785","KCNQ2","potassium voltage-gated channel subfamily Q member 2",0.0309754437266134,6.23785601582185,0.613966743981339,0.547987620947254,0.728233022964648,-6.24274565672443
"GI_42734396-S","GI_42734396-S","NM_198920","90025","UBE3D","ubiquitin protein ligase E3D",0.044235214656438,6.66127924854993,0.613915756679968,0.548020469336484,0.728233022964648,-6.24277732915591
"GI_31563535-A","GI_31563535-A","NM_002914","5982","RFC2","replication factor C subunit 2",-0.0367718394800729,6.78621112539537,-0.613729122790727,0.548140716670088,0.728344948862259,-6.24289324154411
"GI_14150089-S","GI_14150089-S","NM_032319","84279","PRADC1","protease associated domain containing 1",-0.0482566804528215,9.44395593947896,-0.613599254916689,0.548224398368938,0.728408276458262,-6.24297387856125
"GI_40806161-S","GI_40806161-S","NM_000461","7068","THRB","thyroid hormone receptor beta",0.0314418033144266,6.58822078229131,0.613454036466792,0.548317979571349,0.72846920850076,-6.24306402775004
"GI_42658673-S","GI_42658673-S","XM_380154",NA,NA,NA,0.0341148517364704,6.11226313899179,0.613360676237861,0.548378147040103,0.72846920850076,-6.24312197349108
"GI_37555887-S","GI_37555887-S","XM_035825",NA,NA,NA,0.0430948628070436,9.66246687129213,0.6133603861471,0.548378333999237,0.72846920850076,-6.24312215352816
"GI_28416928-A","GI_28416928-A","NM_175567","5025","P2RX4","purinergic receptor P2X 4",0.040570312884884,6.42272274246218,0.61326744879527,0.548438232503519,0.72850091962515,-6.24317982843576
"GI_32455233-S","GI_32455233-S","NM_014793","9836","LCMT2","leucine carboxyl methyltransferase 2",-0.0405940154039524,7.03016012912915,-0.613173219012223,0.548498967605218,0.728533737778843,-6.2432382969015
"GI_23308726-S","GI_23308726-S","NM_003242","7048","TGFBR2","transforming growth factor beta receptor 2",-0.028922943023975,6.17850983703694,-0.613093099554733,0.548550610869205,0.728554476347205,-6.24328800334739
"GI_20986513-A","GI_20986513-A","NM_139013","1432","MAPK14","mitogen-activated protein kinase 14",-0.041322359736415,6.48384401465981,-0.612943951326063,0.548646755599149,0.728634312686877,-6.24338051905655
"GI_10835134-S","GI_10835134-S","NM_000567","1401","CRP","C-reactive protein",0.0363975414171378,6.17526788185165,0.612716321109894,0.548793509407324,0.728781345880706,-6.24352167532725
"GI_23943903-S","GI_23943903-S","NM_022094","63924","CIDEC","cell death inducing DFFA like effector c",0.0428952883623523,6.57844337529471,0.61259008348285,0.548874904307677,0.728841570791013,-6.24359993529436
"GI_28329444-S","GI_28329444-S","NM_014379","27012","KCNV1","potassium voltage-gated channel modifier subfamily V member 1",-0.0315820043307902,6.25609201386006,-0.612469913047666,0.548952393307068,0.728896601553761,-6.24367441968864
"GI_33356559-S","GI_33356559-S","NM_004653","8284","KDM5D","lysine demethylase 5D",-0.0410601588235133,6.33478054663138,-0.612243897226201,0.549098150192815,0.729042264940835,-6.24381447178089
"GI_41350325-S","GI_41350325-S","NM_003791","8720","MBTPS1","membrane bound transcription factor peptidase, site 1",0.0303650049163782,8.38998122781771,0.612067446473368,0.549211957286656,0.72914549197646,-6.24392377635317
"GI_17978470-S","GI_17978470-S","NM_006095","10396","ATP8A1","ATPase phospholipid transporting 8A1",0.0312489845304382,6.28619431636851,0.611766169076086,0.549406304499671,0.729301492098406,-6.24411033695407
"GI_13787214-I","GI_13787214-I","NM_031244","23408","SIRT5","sirtuin 5",-0.0339591820373206,7.31229029359034,-0.611734096988224,0.549426995667519,0.729301492098406,-6.24413019186439
"GI_21450845-I","GI_21450845-I","NM_139355","4145","MATK","megakaryocyte-associated tyrosine kinase",0.028697086329859,6.34672497504639,0.611715617345141,0.549438917920281,0.729301492098406,-6.24414163163152
"GI_4502918-S","GI_4502918-S","NM_001297","1258","CNGB1","cyclic nucleotide gated channel subunit beta 1",0.0315300573115103,6.25834257652994,0.611661664190053,0.549473726923456,0.729301492098406,-6.24417502928551
"GI_12751490-S","GI_12751490-S","NM_023077","65260","COA7","cytochrome c oxidase assembly factor 7 (putative)",0.0386460103270787,7.71313771276888,0.611478529496742,0.549591888988923,0.729410448099567,-6.24428837094458
"GI_16507954-A","GI_16507954-A","NM_052819","79092","CARD14","caspase recruitment domain family member 14",-0.0412092196727043,6.14117042495642,-0.611269133851131,0.549727011975159,0.729541898611912,-6.24441792583445
"GI_4885108-S","GI_4885108-S","NM_005184","808","CALM3","calmodulin 3",0.0392013683723489,7.19648763970604,0.611127882137601,0.54981817183798,0.729614992304488,-6.2445052956139
"GI_23821014-S","GI_23821014-S","NM_016544","51277","DNAJC27","DnaJ heat shock protein family (Hsp40) member C27",0.0299057409376742,7.77245187027084,0.610967909731469,0.549921423378253,0.729663563836959,-6.24460422165649
"GI_7662489-S","GI_7662489-S","NM_014931","22870","PPP6R1","protein phosphatase 6 regulatory subunit 1",0.0365108594547969,6.89562465630284,0.610959358499587,0.549926942924447,0.729663563836959,-6.24460950899591
